-0.430654287,-1.86124742,0.527453959,0.00477953209,0.0523411483,0.486652195,0.87201333,0.129412338,-0.230756178,0.421093106,1.11047304,0.0236914884,-0.00416107615,-0.894159079,0.523599982,0.218547419,0.963681102,0.161428347,-0.00032382214,0.0168652683,0.0282224603,0.0782358274,-0.0315353498,0.31881395,-0.1642005,-0.15762566,0.413742155,-0.329517573,-0.234716877,0.150702909
-0.431965172,-1.76481235,0.543014705,0.00302430801,0.0555918254,0.495774299,0.866665065,-0.00765979243,-0.138745129,0.388418198,1.14999032,-0.0151469838,0.000262298185,-0.831449926,0.491628736,0.232155964,1.04204798,0.163498715,-0.000675242569,0.128720656,0.0341041572,0.0854511037,0.0340200663,0.302072406,-0.166378856,-0.135945097,0.32754454,-0.290892243,-0.194410115,0.129471749
-0.434690237,-1.67109096,0.556512356,0.000210070313,0.0570770502,0.513907254,0.855944753,-0.213130355,-0.00697598793,0.332268536,1.18038273,-0.0723835751,0.00533873448,-0.741710603,0.435932875,0.254263341,1.12701833,0.164158911,-0.00110253261,0.261680901,0.0348988622,0.0773474872,0.125934467,0.298226267,-0.165738761,-0.109560698,0.212363616,-0.272268295,-0.161259547,0.0960307419
-0.435986638,-1.57548988,0.561496019,-0.00569655048,0.054691378,0.540061891,0.83982712,-0.458989114,0.136503115,0.258546829,1.17140353,-0.13063255,0.00822866429,-0.622566104,0.366516501,0.275959074,1.18691432,0.162784025,-0.00137538696,0.388534665,0.0366908684,0.0647082925,0.226319447,0.323603928,-0.155615762,-0.0862928778,0.103385553,-0.274085075,-0.145322099,0.048701182
-0.433601737,-1.47690701,0.561744928,-0.0126952333,0.0494852811,0.56539166,0.82323885,-0.693412006,0.245248675,0.184297115,1.1081121,-0.165765509,0.00740069477,-0.472021252,0.298305809,0.287805915,1.19970357,0.158625096,-0.00144837913,0.493544161,0.0336849354,0.05081724,0.324775308,0.383649737,-0.129174501,-0.0685078055,0.0184583999,-0.320890337,-0.156115085,-0.00547419069
-0.431085646,-1.37014377,0.556919217,-0.0145836044,0.0384485237,0.584095836,0.810642362,-0.839019656,0.287690818,0.129817471,0.991416335,-0.162670955,0.00490261381,-0.286587477,0.235013053,0.293533653,1.15795624,0.154096529,-0.00155350449,0.580852151,0.0320194662,0.0332493,0.414834589,0.468837768,-0.0874453336,-0.0590012707,-0.0303739421,-0.395234972,-0.18115291,-0.0611759312
-0.427186489,-1.25974715,0.549654484,-0.00875805691,0.0246090852,0.597218335,0.801653266,-0.893197298,0.291974336,0.0938945785,0.851279378,-0.136893943,0.0026828663,-0.0847687349,0.181123078,0.300311863,1.08565056,0.152304262,-0.00174425833,0.648522317,0.0290951431,0.0121014528,0.495593697,0.566188812,-0.0335836895,-0.0590474978,-0.0510548726,-0.485291362,-0.208985388,-0.113245144
-0.425039649,-1.14849019,0.54651159,0.00260660308,0.0107139125,0.606512487,0.794997513,-0.893880248,0.280797392,0.0658545867,0.725258887,-0.106097303,0.000391896901,0.108325645,0.138507858,0.307573825,1.01509368,0.152758628,-0.0019515655,0.688700795,0.0314280353,-0.016543461,0.567295849,0.669307649,0.031760782,-0.0694475099,-0.049105715,-0.58449018,-0.233881861,-0.164917678
-0.424538732,-1.03978622,0.550061047,0.0147420717,-0.00302930316,0.611233354,0.79130733,-0.83943212,0.266410321,0.0364166312,0.636532366,-0.0767454505,-0.00103072554,0.275689274,0.100600705,0.311141133,0.959559619,0.152528644,-0.00149288261,0.683189154,0.0370830186,-0.0406786799,0.637066662,0.761823297,0.10267321,-0.0871569887,-0.0201555733,-0.666184962,-0.251116902,-0.223032162
-0.424876243,-0.932891607,0.537415028,0.0252424162,-0.0147451228,0.613009691,0.78953439,-0.744339168,0.257818758,0.00566468667,0.597250402,-0.048975762,-0.000956295815,0.397161663,0.0718382597,0.300282419,0.934689283,0.151929587,-0.0011061196,0.616914928,0.0424421541,-0.0474650785,0.701291502,0.810280621,0.157232076,-0.103743322,0.0477111898,-0.698898375,-0.252945781,-0.29235521
-0.424193174,-0.832240224,0.523520172,0.0334323719,-0.0210250635,0.614609778,0.787842035,-0.651431561,0.268758804,-0.0306421258,0.606731772,-0.0285566878,-1.89346138e-05,0.438036054,0.0677051321,0.269732267,0.956141293,0.143685892,-0.00156875222,0.489997059,0.0413854979,-0.041112937,0.730742455,0.791134179,0.162685588,-0.11919345,0.153012618,-0.671958447,-0.233511344,-0.356143951
-0.415147871,-0.745441258,0.542934835,0.0287482273,-0.0241154302,0.612314939,0.789723039,-0.596759439,0.29413259,-0.060473673,0.666149974,-0.0221298877,0.000803899427,0.354001403,0.117857724,0.22541894,1.01033604,0.113292791,-0.00239466177,0.313393772,0.0276104305,-0.0254973229,0.690061808,0.715247095,0.111724518,-0.139148578,0.266750425,-0.599720478,-0.193054616,-0.369642138
